,ID_1,long,lat,order,hole,piece,group,Name,Crimes.reported,Population.millions.,Area.sqkm.,Population.density.per.sq.km.,Literacy.Rate.in.percent,Percentage.of.Urban.Population.to.total.Population,Sex.Ratio
79,1287,92.801484,12.90075,79,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
80,1287,92.794227,12.931001,80,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
81,1287,92.800552,12.946666,81,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
82,1287,92.792878,12.95147,82,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
83,1287,92.792946,12.97998,83,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
84,1287,92.799957,12.991581,84,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
85,1287,92.818885,13.00056,85,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
86,1287,92.790833,13.012223,86,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
87,1287,92.794717,13.030841,87,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
88,1287,92.792504,13.055,88,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
89,1287,92.796944,13.068055,89,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
90,1287,92.811111,13.075822,90,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
91,1287,92.807776,13.099445,91,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
92,1287,92.819999,13.101111,92,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
93,1287,92.824173,13.115561,93,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
94,1287,92.811111,13.127221,94,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
95,1287,92.839721,13.136388,95,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
96,1287,92.842223,13.14611,96,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
97,1287,92.821663,13.145001,97,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
98,1287,92.809723,13.153055,98,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
99,1287,92.824173,13.193061,99,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
100,1287,92.818336,13.201667,100,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
101,1287,92.831673,13.213892,101,FALSE,1,1287.1,NA,NA,NA,NA,NA,NA,NA,NA
